file,sku,set,slot,sha256,sha256Match,mode,width,height,crop,alphaMin,alphaMax,hasTransparency,mountAssigned,reviewBasis,visualStatus,visualNotes
generated/set13-sto-256u4.png,sto-256u4,13,storage,1f2bfdd53c3919f51bbbe960e63f410282cf6e9ab0264e22483ab07c69fcd45f,True,RGBA,976,1104,"[108, 108, 868, 998]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set13-sto-32.png,sto-32,13,storage,7594c8c7924c7386ffba363fc1edb42443fd957d143f5d16ef7593e5e39834b9,True,RGBA,1408,768,"[487, 126, 921, 642]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set13-sto-512u31.png,sto-512u31,13,storage,ab909f1393fc3f7c01e93205b01e30041db78b270cc839e2133ef6ffd2ce39b0,True,RGBA,976,1104,"[100, 100, 876, 1005]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set14-bat-8000.png,bat-8000,14,battery,275d1b9e2940e1c037c28bf6b4a6ade4523fa827f9c4955a5eac100e7b59b549,True,RGBA,848,1264,"[163, 190, 686, 1074]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set14-bat-stacked.png,bat-stacked,14,battery,65b3c6ba979ac831785d1e36899cccab652705986f391a410948334cf24745fe,True,RGBA,848,1264,"[148, 118, 701, 1126]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set14-disp-lcd67.png,disp-lcd67,14,display,266a197944703ddc7f78723169e41748ab66b11764a764074526097b75e97e0c,True,RGBA,848,1264,"[180, 100, 667, 1223]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set14-disp-oled61.png,disp-oled61,14,display,7e489b77993b220ab3386b14989a23f8581b61b88cf5f38b07b7114a551306bb,True,RGBA,1408,768,"[566, 58, 842, 714]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set14-disp-fold.png,disp-fold,14,display,8e1c4bef3f2bfe6dc765ff4be11a01c75cd1c944e4f23a72ad82f8d850475700,True,RGBA,1408,768,"[325, 75, 1083, 736]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_WITH_ISSUE,Display largo nel raster; rapporto attivo e accoppiamento UTG/frame non validati; non montare automaticamente.
generated/set14-disp-eco.png,disp-eco,14,display,a209667175dc9d9de688b08b7975dece4bd07b37d90f657d9c8a75050ac06612,True,RGBA,688,1536,"[67, 102, 621, 1461]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set14-glass-gg3.png,glass-gg3,14,glass,acb2e91ae06a6b55eba056d13c9fdd5d73b80d1af1f6ff37a2bf666ba7cb7678,True,RGBA,704,1520,"[41, 43, 663, 1477]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set14-glass-gg7.png,glass-gg7,14,glass,23655c60b32ab30c2f9e3da20b4459ea49997ad58a1f1f4880fb721fb7e70af9,True,RGBA,704,1520,"[60, 114, 644, 1407]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set14-glass-utg.png,glass-utg,14,glass,314ec21b92da54c2e62fd54a207c2942c3b7837dea78a3d4c9f32269f9b80d4a,True,RGBA,1408,768,"[410, 45, 998, 724]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set14-back-red.png,back-red,14,backcover,47dc6d217504f757c8e3e575f62a46d91b741c8f2a180aa11299165b6433ae88,True,RGBA,704,1520,"[74, 163, 630, 1358]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set15-back-black.png,back-black,15,backcover,7b613d515cb9ec848f35115f24e7ab88b70f4c1fac4c2527cb3572e66c0f1420,True,RGBA,704,1520,"[72, 124, 632, 1383]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set15-back-white.png,back-white,15,backcover,f7a4b96541d03deccff2bb7843ca9c0745aeba42acc8fbe868bd3ff75c10db37,True,RGBA,704,1520,"[59, 102, 641, 1419]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set15-back-carbon.png,back-carbon,15,backcover,2626c5a516583e3950cc3030d5df1ced27ae0aa0a0a3dec74c90c41e25278e6a,True,RGBA,704,1520,"[43, 92, 662, 1429]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set15-back-wood.png,back-wood,15,backcover,5fdccb4aa39cfe3cb85b289b7ed31426e8fb5c5063e5cd614adcb0d304982d2b,True,RGBA,704,1520,"[52, 123, 652, 1397]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set15-cam-uw.png,cam-uw,15,cameraRear,5d2401bc7878fd64277a023c6f8121fdbd0aeceb396e66be064b680368ce9b24,True,RGBA,1408,768,"[396, 139, 1106, 662]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set15-cam-peri10.png,cam-peri10,15,cameraRear,0cdce02faa218887134556ebb3dc9b62aff226128c09691d590cb3d3722ccea1,True,RGBA,1376,768,"[158, 248, 1231, 524]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set15-spk-hires.png,spk-hires,15,speaker,710f589a7080ababdf43edec2ddbac84277422439839b24c1d4c05435d0de293,True,RGBA,1408,768,"[340, 168, 1068, 600]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set15-usb-pd.png,usb-pd,15,usb,9c2f12bf2ff2275ce63e8dfb67c59472d07040c56fceda5c0556bc2a810694b1,True,RGBA,1408,768,"[494, 86, 914, 679]",0,255,True,True,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set15-cons-thermalp.png,cons-thermalp,15,frame,97773e8006a8e428826493946189a726b21f60e902b5313c20027fd1ceeb5cf4,True,RGBA,1408,768,"[97, 92, 1311, 676]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set15-cons-kapton.png,cons-kapton,15,frame,c29a8e53be5a0a32c77aaaf96298c987488c049e12682752aa6218d95dd3001c,True,RGBA,1408,768,"[333, 78, 1224, 716]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Revisione visiva della tavola del SET; non certifica microtesto, misure, compatibilità o fabbricazione."
generated/set16-cons-ipa.png,cons-ipa,16,frame,53cfd0f80f43f59cd8398d7683bdcf78031e86a21686f19e0a69a829a9809c40,True,RGBA,1408,768,"[593, 106, 815, 664]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Dettaglio scaricato riesaminato: IPA 99% 100 ml / un paio di pinzette ESD; solo inventario, nessun montaggio."
generated/set16-cons-tweezers.png,cons-tweezers,16,frame,d62c0b355c16ed29c9f286a84954ad6f74aac25c45ad1bcad0247e93031d1555,True,RGBA,1408,768,"[142, 335, 1266, 434]",0,255,True,False,"Downloaded-source contact sheet, registered crop; selected full-resolution details",REVIEWED_NO_ADDITIONAL_OBVIOUS_ISSUE_AT_SHEET_SCALE,"Dettaglio scaricato riesaminato: IPA 99% 100 ml / un paio di pinzette ESD; solo inventario, nessun montaggio."
